"libraries"	"education"	"wage"
1	11.76750727761	14.6925115194856
0	10.162544180019	12.9040240918959
0	10.3190074250356	12.1889241744722
4	13.4756649418245	17.6091205770578
4	12.4661255794133	15.3648781731202
4	12.3601520188037	13.021900523704
1	10.8868118353183	14.8839264556853
1	9.83702745528416	9.5370377953808
7	13.5667408139442	13.5694664588841
9	15.6376172892592	18.0380947587903
2	9.0948745739335	10.245396588221
3	10.3984834484318	12.2522344054934
8	11.7494497985112	11.9695114017565
9	14.2342916771892	17.6456298403036
6	12.902268534537	15.330131722835
8	12.9377633637198	12.8610907344964
7	12.5595034841948	13.6223543413624
2	9.8743581313685	10.9513496538909
1	10.4281074733362	15.8565267614718
8	14.8310216795672	14.8420874553805
5	13.3582252477089	14.4056209396024
1	9.6342668269519	11.4985358435012
1	7.52912620314487	11.3246218261501
6	12.7547195355409	12.9334135354469
8	12.9398811074781	14.7839565141006
7	12.9860221545628	11.4985885240924
5	11.2004821819748	11.2967164956712
2	10.7255444551552	13.1419182778952
2	10.7746328279297	15.2691076947664
1	12.0282866460246	15.0504109449367
6	12.9363852748126	15.9962991950868
3	10.6900432264099	13.8891400984482
1	10.6401786747102	13.1931534528523
2	11.5276159548281	14.3794892721979
5	13.1176398745307	17.2227313561027
1	9.90698484411663	13.4591731075242
0	11.9618096881898	15.2257737577275
7	13.7964343851551	15.6856965568865
6	11.4162833977927	12.8599261085671
7	13.1754167253045	12.5841909383121
7	13.6343084211612	14.6375639664484
0	8.73682032478853	12.0964466554748
7	14.2673168079678	17.931551439993
7	12.1272002808504	11.2136639236488
4	9.95120887695521	9.60651074126216
0	10.7151370179542	14.2389846486016
7	14.4280854944778	17.5280064950093
7	13.0875245180532	19.8336661343176
1	10.6797768038769	12.0346074875914
4	8.6261738350196	9.01332503195333
1	10.2494805487478	13.0147003772811
1	11.0620961004235	14.9349593641277
9	14.870301033366	15.9131659559557
1	13.4388592533146	18.3735223722508
6	14.1916732962044	19.0737058150747
0	9.54738579192628	11.5087572728947
4	11.5651063353601	14.9488391999932
7	14.2470487279074	16.3792162997476
1	10.2631546035844	12.402815404613
3	13.7814252678958	17.6835554080489
7	12.7211466095447	14.8354738142865
7	11.1109252581121	11.4125501531104
0	8.27624836919566	11.3074885646333
2	10.8569974949651	13.0675465672679
0	9.92746853680903	12.6677627160486
2	11.2561665235006	12.6284535135232
9	17.7172122439561	23.2304605719192
9	15.7840161167474	19.3693993852504
1	10.0979263690471	13.6348282962554
1	10.6033874824636	15.7648839794708
3	12.7908930758314	14.91674328046
2	11.2652454442834	13.4776584612289
6	14.3336444360141	18.5308187498112
4	11.978255869162	12.8364359175202
5	14.3033036147669	18.4405415686487
1	9.73486163402539	11.9645981855705
1	10.9230039666812	14.9645651312167
6	11.1654990855374	12.3650101830591
8	12.6587257312621	13.930462094639
0	11.2156138355567	11.8003629697356
5	12.6015746644086	16.1960958631291
0	11.3759493099757	15.9698239058314
9	13.5766040584626	14.2285327861463
5	13.1761546918425	16.9886295120249
3	10.2536816885032	13.0642870985943
6	12.6802443217338	13.9625171538677
7	14.9522634981443	17.721145483963
7	14.5089942092681	18.6313842521839
4	12.3940679463744	15.9638929709955
8	15.1012284551894	17.9393874172205
8	14.0920855696136	13.7476781277654
4	12.0584953209434	16.0131579173263
6	13.8917804473566	16.0347510333634
8	11.6505854961615	12.0328733729344
3	9.77067375383018	13.55268287663
8	11.4260576204108	13.8314738335261
2	11.9552134032135	16.1799662240306
4	12.9433829282376	16.684157189669
3	11.3023993011016	15.1925503165699
0	10.8414530203323	11.7599189613121
2	10.367727337497	15.000527970844
3	11.389077839671	15.314086964567
9	13.8002500149465	15.356347522678
8	15.090023931714	18.138887836247
8	14.0193135547053	14.7699035449131
4	12.6359392399536	13.6691005386344
2	11.3558219224702	12.6603870184759
4	11.3753379807602	15.8739454240725
5	12.6773809948799	16.7862745434884
3	11.8285627837965	11.5125770033614
4	11.426393301336	12.7763876766623
4	10.817442329895	13.3672567535233
2	11.95032468999	16.4882712740124
2	10.9452396975766	15.9616605346443
3	13.5266357797815	17.818974029545
9	14.7061285145626	18.3456366083184
1	10.745750975365	14.2349616420298
3	11.2066100925495	11.7899023281305
2	10.9227377398287	14.8692355248854
4	11.6101613068127	13.4907383361595
7	14.4291667804369	19.8498730251499
5	11.5081609531073	13.1666605801026
2	12.0306576217756	12.8128804582431
2	8.9918937937449	10.3388919611074
8	13.7489727848495	13.412553415026
0	10.6049545761802	14.4116412757552
3	10.9221026065417	16.0287161519344
5	13.2058822868998	15.4909252746567
0	8.88918494995154	13.3787152066516
8	13.5965756510688	16.5563195334223
4	12.3851192156211	12.869834516009
2	10.0876575861476	11.2849757867462
3	12.792592840446	16.5599591662922
5	11.6289854686031	13.8259136621402
4	10.70599577662	11.4650101126885
1	10.0567200635524	12.3048368449233
1	10.8553140402904	12.0161576478709
2	9.61169806073167	13.3495296474492
7	13.4533047866826	13.6723912570577
4	10.3012362268304	10.8528096650919
9	15.1794450830241	17.2879621519805
2	11.1674000461628	12.9193096478582
6	12.4942283763955	16.7266055655119
8	11.688515937251	13.3095366423528
2	13.5259189914235	18.2057526849179
6	9.56247710919008	9.48756986412867
5	12.8322371471717	12.9962900655177
2	11.1778272740175	11.6944519710556
1	9.8268310482056	12.9545228867595
4	9.68050092790588	11.7090811485952
4	10.3443546513966	10.7613649638562
2	11.115167369189	13.6185310983949
2	10.1575542667754	13.5746214556854
5	11.5306780678029	13.1120591725994
5	10.7492611044915	12.9042664934013
8	13.8525729078707	15.4145962614838
1	10.398819653488	15.3727467946621
2	10.582624253122	14.5523625866161
9	14.6064705480963	14.5069577735897
6	16.258170062892	21.4179614167711
6	9.61180956750687	9.21704657560244
8	15.7776594157091	22.9748969118336
4	11.4820543925037	12.2966743841521
6	14.3350997288568	17.4321012183751
4	11.598463755371	14.3540108810901
3	12.2325614191375	14.3014584851577
7	14.0299581428757	17.425955131056
2	10.9266973194282	12.6298379003351
7	15.2977600332994	20.184998040889
7	12.8623500981697	18.0961698850854
2	11.3467234819346	16.691260402617
5	11.8386372183502	14.1171190740391
3	12.6450813895294	17.7619855349393
9	13.3474063793176	15.1561470782789
6	10.408808774583	11.5900085168123
5	12.4837920831217	12.5591648950534
0	7.79137756951674	9.8612819696461
9	16.1334207243496	18.6924287697246
7	14.8079493812333	19.5900476721089
5	12.6431279955135	16.3809772665814
5	14.6276838735106	14.8858885959216
7	12.8064525779355	13.9945026871478
0	9.04720765644067	11.3596571106338
8	14.0890091861436	16.9475386659401
3	9.68185828933934	13.1971128772548
3	12.2044365050965	17.0070395497193
8	14.3713814757571	16.2675966060708
1	11.8918336647531	13.9568896751775
8	13.1839332509775	16.8108812398828
7	15.9471421610221	19.1858964491126
7	14.4862025190535	18.3542220307633
6	14.7773056196462	15.7105553782516
8	13.0540585036154	11.6920354775877
6	13.5515007205248	16.0792119026707
0	9.4217324307147	11.3385633262722
1	10.5547742482814	13.8372703137813
2	10.382143673595	9.56400148254421
0	9.20804150725802	12.4262405900549
8	16.3706789390572	20.7147110006546
1	10.6192327866925	16.3917075869663
7	13.7492149195498	16.6219892851626
7	15.4168359087127	17.8863409782655
6	13.1058864037464	16.7047227880935
6	13.7444595375929	17.6190749439615
4	12.8964258021111	14.5242614905385
7	11.9148800773203	13.5727387682355
9	15.0577867220973	19.3987614694604
7	13.5663035687878	16.1595768343967
3	9.99035338952245	9.69269267215873
2	12.5688743933049	17.1233019725858
0	10.3790196588668	14.4636237574503
4	11.4111675265648	14.4912621250154
0	9.96302737401562	11.7762696949812
7	12.7011062885795	14.8546823120876
5	10.7667817500133	12.3490613831888
3	12.2980130073292	13.7706353217524
